"mandato","estado","nm_municipio","domestic_homicides","all_homicides"
2016,"29","FEIRA DE SANTANA",7,75
2016,"29","FORMOSA DO RIO PRETO",1,2
2016,"29","GOVERNADOR MANGABEIRA",1,2
2016,"29","GUANAMBI",7,14
2016,"29","GUARATINGA",1,3
2016,"29","HELIOPOLIS",1,1
2016,"29","IACU",2,4
2016,"29","IBICARAI",2,3
2016,"29","IBIRATAIA",1,2
2016,"29","ILHEUS",4,17
2016,"29","INHAMBUPE",2,6
2016,"29","IPIAU",1,2
2016,"29","IRARA",1,1
2016,"29","IRECE",1,11
2016,"29","ITABELA",4,8
2016,"29","ITABERABA",1,9
2016,"29","ITABUNA",4,26
2016,"29","ITACARE",2,2
2016,"29","ITAGI",1,2
2016,"29","ITAJU DO COLONIA",1,2
2016,"29","ITAMARAJU",5,11
2016,"29","ITANHEM",1,1
2016,"29","ITAPARICA",1,3
2016,"29","ITAPETINGA",2,7
2016,"29","ITAPICURU",2,2
2016,"29","ITARANTIM",1,2
2016,"29","ITATIM",1,2
2016,"29","ITUBERA",1,3
2016,"29","JACOBINA",3,9
2016,"29","JAGUAQUARA",3,3
2016,"29","JAGUARIPE",1,3
2016,"29","JEQUIE",5,20
2016,"29","JEREMOABO",1,2
2016,"29","JUAZEIRO",5,21
2016,"29","LAURO DE FREITAS",4,32
2016,"29","LENCOIS",2,3
2016,"29","LUIS EDUARDO MAGALHAES",6,15
2016,"29","MAIRI",1,2
2016,"29","MANSIDAO",1,1
2016,"29","MARACAS",1,2
2016,"29","MARAGOGIPE",2,7
2016,"29","MASCOTE",1,1
2016,"29","MATA DE SAO JOAO",1,8
2016,"29","MEDEIROS NETO",2,6
2016,"29","MIGUEL CALMON",3,5
2016,"29","MONTE SANTO",1,2
2016,"29","MORRO DO CHAPEU",2,2
2016,"29","MUCURI",5,8
2016,"29","MURITIBA",2,2
2016,"29","NOVA REDENCAO",1,2
2016,"29","NOVA SOURE",1,3
2016,"29","NOVA VICOSA",2,10
2016,"29","OUROLANDIA",1,2
2016,"29","PARAMIRIM",1,3
2016,"29","PARATINGA",1,1
2016,"29","PARIPIRANGA",1,2
2016,"29","PAU BRASIL",1,2
2016,"29","PAULO AFONSO",6,15
2016,"29","PILAO ARCADO",2,2
2016,"29","PINDOBACU",1,3
2016,"29","PINTADAS",1,1
2016,"29","PLANALTO",1,2
2016,"29","POCOES",1,5
2016,"29","PORTO SEGURO",4,30
2016,"29","PRADO",3,5
2016,"29","PRESIDENTE DUTRA",1,2
2016,"29","REMANSO",2,5
2016,"29","RETIROLANDIA",1,1
2016,"29","RIACHAO DAS NEVES",1,1
2016,"29","RIBEIRA DO POMBAL",1,3
2016,"29","RUY BARBOSA",1,1
2016,"29","SALVADOR",57,302
2016,"29","SANTA BRIGIDA",1,1
2016,"29","SANTA CRUZ CABRALIA",1,6
2016,"29","SANTA MARIA DA VITORIA",2,6
2016,"29","SANTA RITA DE CASSIA",1,1
2016,"29","SANTANA",1,2
2016,"29","SANTO AMARO",1,3
2016,"29","SANTO ANTONIO DE JESUS",3,13
2016,"29","SANTO ESTEVAO",1,3
2016,"29","SAO DOMINGOS",1,1
2016,"29","SAO FELIPE",1,2
2016,"29","SAO GABRIEL",1,2
2016,"29","SAO JOSE DA VITORIA",1,3
2016,"29","SAUBARA",2,3
2016,"29","SENHOR DO BONFIM",3,11
2016,"29","SERRA DOURADA",1,2
2016,"29","SERRINHA",7,11
2016,"29","SIMOES FILHO",3,29
2016,"29","SITIO DO QUINTO",1,1
2016,"29","SOBRADINHO",1,1
2016,"29","TAPEROA",1,2
2016,"29","TAPIRAMUTA",1,1
2016,"29","TEIXEIRA DE FREITAS",8,25
2016,"29","TEODORO SAMPAIO",1,1
2016,"29","UBATA",1,2
2016,"29","URUCUCA",2,2
2016,"29","UTINGA",2,2
2016,"29","VALENCA",2,9
2016,"29","VARZEA NOVA",3,3
2016,"29","VERA CRUZ",3,9
2016,"29","VITORIA DA CONQUISTA",10,36
2016,"29","WAGNER",1,1
2016,"29","WENCESLAU GUIMARAES",2,4
2016,"31","ABAETE",1,2
2016,"31","ACUCENA",1,1
2016,"31","ALEM PARAIBA",2,3
2016,"31","ALFENAS",1,5
2016,"31","ALTO RIO DOCE",1,2
2016,"31","ALVINOPOLIS",1,1
2016,"31","ARAUJOS",1,2
2016,"31","ARINOS",1,1
2016,"31","BALDIM",1,1
2016,"31","BANDEIRA DO SUL",1,1
2016,"31","BARAO DE COCAIS",1,1
2016,"31","BARBACENA",1,4
2016,"31","BELO HORIZONTE",18,133
2016,"31","BETIM",4,38
2016,"31","BICAS",1,1
2016,"31","BOA ESPERANCA",1,4
2016,"31","BOCAIUVA",1,3
2016,"31","BOM DESPACHO",1,3
2016,"31","BOTELHOS",1,1
2016,"31","BOTUMIRIM",1,1
2016,"31","CACHOEIRA DE PAJEU",1,1
2016,"31","CAETE",1,2
2016,"31","CALDAS",1,1
2016,"31","CAMPOS ALTOS",1,1
2016,"31","CAPELINHA",3,3
2016,"31","CAPINOPOLIS",1,2
2016,"31","CAPUTIRA",1,1
2016,"31","CARATINGA",3,3
2016,"31","CARLOS CHAGAS",1,1
2016,"31","CARMO DA MATA",1,1
2016,"31","CATAGUASES",1,3
2016,"31","CHAPADA GAUCHA",1,1
2016,"31","CIPOTANEA",1,1
2016,"31","COIMBRA",1,1
2016,"31","COLUNA",1,3
2016,"31","CONCEICAO DE IPANEMA",1,1
2016,"31","CONCEICAO DO MATO DENTRO",1,2
2016,"31","CONCEICAO DOS OUROS",1,1
2016,"31","CONGONHAS DO NORTE",1,1
2016,"31","CONSELHEIRO LAFAIETE",2,5
2016,"31","CONSELHEIRO PENA",1,1
2016,"31","CONTAGEM",4,46
2016,"31","CORDISBURGO",1,1
2016,"31","COROMANDEL",2,2
2016,"31","CORONEL FABRICIANO",2,2
2016,"31","CORREGO FUNDO",1,1
2016,"31","CORREGO NOVO",1,1
2016,"31","CRUZILIA",1,1
2016,"31","CURVELO",3,5
2016,"31","DELTA",1,1
2016,"31","DIVINO",3,4
2016,"31","DIVINO DAS LARANJEIRAS",1,1
2016,"31","DIVINOPOLIS",4,11
2016,"31","DOM JOAQUIM",1,1
2016,"31","DORES DO TURVO",1,1
2016,"31","DURANDE",1,1
2016,"31","ERVALIA",3,5
2016,"31","ESPERA FELIZ",1,2
2016,"31","ESTIVA",1,1
2016,"31","EUGENOPOLIS",3,3
2016,"31","EXTREMA",1,1
2016,"31","FELIXLANDIA",1,1
2016,"31","FRONTEIRA DOS VALES",1,1
2016,"31","FRUTAL",2,7
2016,"31","GOVERNADOR VALADARES",4,22
2016,"31","GUARACIABA",1,1
2016,"31","GUAXUPE",1,2
2016,"31","IBIA",1,1
2016,"31","IBIRITE",1,4
2016,"31","IGUATAMA",1,1
2016,"31","IPABA",3,3
2016,"31","IPATINGA",2,10
2016,"31","IPIACU",1,1
2016,"31","ITABIRITO",2,4
2016,"31","ITAIPE",1,2
2016,"31","ITAJUBA",1,3
2016,"31","ITAMARANDIBA",1,2
2016,"31","ITANHANDU",1,1
2016,"31","ITAOBIM",1,1
2016,"31","ITAPAGIPE",1,2
2016,"31","ITAUNA",3,12
2016,"31","ITINGA",1,2
2016,"31","ITUETA",1,1
2016,"31","ITUIUTABA",1,5
2016,"31","JANAUBA",2,5
2016,"31","JANUARIA",3,5
2016,"31","JECEABA",1,1
2016,"31","JOAIMA",1,2
2016,"31","JOAO PINHEIRO",1,2
2016,"31","JUIZ DE FORA",5,27
2016,"31","LADAINHA",2,2
2016,"31","LAGOA FORMOSA",1,1
2016,"31","LAGOA GRANDE",1,1
2016,"31","LAJINHA",1,1
2016,"31","LAVRAS",1,5
2016,"31","MANHUACU",2,10
2016,"31","MANHUMIRIM",1,3
2016,"31","MARIANA",1,1
2016,"31","MARLIERIA",1,1
2016,"31","MATIPO",2,2
2016,"31","MEDINA",2,2
2016,"31","MIRADOURO",1,1
2016,"31","MONTE CARMELO",1,3
2016,"31","MONTES CLAROS",4,13
2016,"31","MURIAE",2,3
2016,"31","NANUQUE",2,7
2016,"31","NAQUE",1,1
2016,"31","NOVA LIMA",1,7
2016,"31","NOVA SERRANA",5,13
2016,"31","NOVO CRUZEIRO",1,3
2016,"31","PADRE PARAISO",1,2
2016,"31","PAINEIRAS",1,2
2016,"31","PARA DE MINAS",3,4
2016,"31","PARACATU",1,4
2016,"31","PASSOS",1,4
2016,"31","PATOS DE MINAS",2,8
2016,"31","PATROCINIO",2,4
2016,"31","PECANHA",3,5
2016,"31","PEDRA AZUL",1,2
2016,"31","PEDRO LEOPOLDO",2,4
2016,"31","PESCADOR",1,1
2016,"31","PINTOPOLIS",1,1
2016,"31","PIRANGA",2,3
2016,"31","PIRANGUCU",1,1
2016,"31","PITANGUI",2,2
2016,"31","PIUMHI",1,1
2016,"31","POMPEU",3,4
2016,"31","PRESIDENTE OLEGARIO",1,2
2016,"31","PRUDENTE DE MORAIS",1,1
2016,"31","RIBEIRAO DAS NEVES",5,23
2016,"31","RIO POMBA",1,1
2016,"31","SABINOPOLIS",1,1
2016,"31","SALINAS",1,2
2016,"31","SANTA LUZIA",6,10
2016,"31","SANTA MARGARIDA",2,2
2016,"31","SANTANA DE PIRAPAMA",3,3
2016,"31","SANTANA DO MANHUACU",1,1
2016,"31","SANTANA DO PARAISO",1,2
2016,"31","SANTO ANTONIO DO JACINTO",1,1
2016,"31","SANTOS DUMONT",2,3
2016,"31","SAO GERALDO",1,1
2016,"31","SAO JOSE DO JACURI",1,1
2016,"31","SAO LOURENCO",1,1
2016,"31","SAO SEBASTIAO DO OESTE",1,1
2016,"31","SETE LAGOAS",2,14
2016,"31","SIMONESIA",1,1
2016,"31","SOBRALIA",1,1
2016,"31","TARUMIRIM",1,2
2016,"31","TEOFILO OTONI",2,10
2016,"31","TIROS",1,1
2016,"31","TRES CORACOES",1,6
2016,"31","TRES MARIAS",1,2
2016,"31","TRES PONTAS",1,2
2016,"31","TUMIRITINGA",1,1
2016,"31","TURMALINA",1,1
2016,"31","UBA",1,6
2016,"31","UBERABA",10,19
2016,"31","UBERLANDIA",8,26
2016,"31","UNAI",1,3
2016,"31","UNIAO DE MINAS",1,1
2016,"31","VARGINHA",1,3
2016,"31","VESPASIANO",1,2
2016,"31","VICOSA",1,3
2016,"31","VIRGOLANDIA",1,1
2016,"32","AFONSO CLAUDIO",1,1
2016,"32","ALEGRE",1,2
2016,"32","ANCHIETA",1,2
2016,"32","ATILIO VIVACQUA",1,2
2016,"32","BAIXO GUANDU",1,4
2016,"32","BARRA DE SAO FRANCISCO",1,4
2016,"32","BOA ESPERANCA",1,2
2016,"32","CACHOEIRO DE ITAPEMIRIM",4,17
2016,"32","CARIACICA",9,32
2016,"32","COLATINA",1,7
2016,"32","CONCEICAO DA BARRA",3,9
2016,"32","ECOPORANGA",1,1
2016,"32","FUNDAO",1,7
2016,"32","GUARAPARI",1,8
2016,"32","IBATIBA",1,3
2016,"32","ITAPEMIRIM",2,3
2016,"32","ITARANA",1,1
2016,"32","JOAO NEIVA",2,3
2016,"32","LINHARES",7,30
2016,"32","MARECHAL FLORIANO",1,1
2016,"32","MARILANDIA",1,1
2016,"32","MIMOSO DO SUL",1,1
2016,"32","NOVA VENECIA",1,6
2016,"32","PANCAS",3,3
2016,"32","PEDRO CANARIO",1,1
2016,"32","PINHEIROS",2,4
2016,"32","PRESIDENTE KENNEDY",1,1
2016,"32","SAO JOSE DO CALCADO",1,1
2016,"32","SAO MATEUS",2,15
2016,"32","SERRA",10,56
2016,"32","VENDA NOVA DO IMIGRANTE",1,1
2016,"32","VILA VALERIO",2,4
2016,"32","VILA VELHA",11,44
2016,"32","VITORIA",8,40
2016,"33","ANGRA DOS REIS",2,20
2016,"33","ARARUAMA",1,8
2016,"33","BARRA DO PIRAI",2,6
2016,"33","BARRA MANSA",2,8
2016,"33","BELFORD ROXO",3,8
2016,"33","CAMPOS DOS GOYTACAZES",3,37
2016,"33","COMENDADOR LEVY GASPARIAN",1,1
2016,"33","DUQUE DE CAXIAS",10,61
2016,"33","ITABORAI",1,10
2016,"33","ITAGUAI",1,5
2016,"33","ITALVA",1,1
2016,"33","ITAOCARA",1,2
2016,"33","ITAPERUNA",1,7
2016,"33","ITATIAIA",1,1
2016,"33","MACAE",2,28
2016,"33","MAGE",3,14
2016,"33","MANGARATIBA",2,6
2016,"33","MARICA",3,9
2016,"33","MIGUEL PEREIRA",1,1
2016,"33","NITEROI",4,18
2016,"33","NOVA IGUACU",4,40
2016,"33","PARATY",3,3
2016,"33","PETROPOLIS",2,4
2016,"33","PORTO REAL",1,4
2016,"33","QUEIMADOS",2,7
2016,"33","QUISSAMA",1,3
2016,"33","RESENDE",4,13
2016,"33","RIO CLARO",1,1
2016,"33","RIO DAS OSTRAS",1,13
2016,"33","RIO DE JANEIRO",27,254
2016,"33","SANTO ANTONIO DE PADUA",1,6
2016,"33","SAO GONCALO",2,36
2016,"33","SAO JOAO DE MERITI",4,16
2016,"33","SAO PEDRO DA ALDEIA",2,9
2016,"33","SILVA JARDIM",1,1
2016,"33","TERESOPOLIS",3,7
2016,"33","TRES RIOS",1,3
2016,"33","VALENCA",1,2
2016,"33","VOLTA REDONDA",4,21
2016,"35","ADAMANTINA",1,2
2016,"35","AGUAS DE SANTA BARBARA",1,1
2016,"35","AGUDOS",2,2
2016,"35","ALTAIR",1,1
2016,"35","ALUMINIO",1,1
2016,"35","ALVARES MACHADO",1,1
2016,"35","AMERICANA",2,4
2016,"35","AMPARO",1,1
2016,"35","ANDRADINA",2,6
2016,"35","ANGATUBA",1,2
2016,"35","ARARAQUARA",2,7
2016,"35","ARARAS",2,4
2016,"35","ATIBAIA",1,5
2016,"35","AVANHANDAVA",1,1
2016,"35","BADY BASSITT",1,1
2016,"35","BARRETOS",2,4
2016,"35","BARRINHA",1,1
2016,"35","BARUERI",3,9
2016,"35","BATATAIS",3,3
2016,"35","BAURU",3,16
2016,"35","BIRITIBAMIRIM",1,2
2016,"35","BOITUVA",2,5
2016,"35","BORBOREMA",1,1
2016,"35","BOTUCATU",1,4
2016,"35","BRAGANCA PAULISTA",1,3
2016,"35","BROTAS",1,2
2016,"35","CACAPAVA",2,2
2016,"35","CACHOEIRA PAULISTA",2,3
2016,"35","CAIEIRAS",1,3
2016,"35","CAJAMAR",4,9
2016,"35","CAJATI",1,1
2016,"35","CAJURU",1,1
2016,"35","CAMPINAS",24,64
2016,"35","CAMPO LIMPO PAULISTA",1,5
2016,"35","CARAGUATATUBA",4,8
2016,"35","CARAPICUIBA",3,12
2016,"35","CARDOSO",1,1
2016,"35","CASA BRANCA",2,4
2016,"35","CESARIO LANGE",1,1
2016,"35","COLINA",1,3
2016,"35","CONCHAL",1,1
2016,"35","COSMOPOLIS",1,2
2016,"35","CRUZEIRO",2,7
2016,"35","CUBATAO",1,1
2016,"35","CUNHA",1,1
2016,"35","DIADEMA",4,17
2016,"35","DOBRADA",1,1
2016,"35","DOIS CORREGOS",1,3
2016,"35","DRACENA",2,3
2016,"35","EMBU DAS ARTES",2,3
2016,"35","ENGENHEIRO COELHO",1,1
2016,"35","ESTIVA GERBI",1,1
2016,"35","FARTURA",1,2
2016,"35","FERRAZ DE VASCONCELOS",1,5
2016,"35","FRANCA",1,10
2016,"35","FRANCISCO MORATO",3,5
2016,"35","FRANCO DA ROCHA",4,5
2016,"35","GARCA",1,1
2016,"35","GENERAL SALGADO",1,1
2016,"35","GUAIRA",1,2
2016,"35","GUAPIARA",1,2
2016,"35","GUARACI",2,2
2016,"35","GUARANTA",1,1
2016,"35","GUARARAPES",2,2
2016,"35","GUARAREMA",1,2
2016,"35","GUARATINGUETA",2,7
2016,"35","GUARIBA",1,1
2016,"35","GUARUJA",6,11
2016,"35","GUARULHOS",6,28
2016,"35","HORTOLANDIA",2,7
2016,"35","IBATE",1,1
2016,"35","IBITINGA",1,3
2016,"35","ICEM",2,2
2016,"35","IGUAPE",2,2
2016,"35","IPERO",1,2
2016,"35","ITAJOBI",1,2
2016,"35","ITANHAEM",2,3
2016,"35","ITAPECERICA DA SERRA",1,3
2016,"35","ITAPETININGA",1,4
2016,"35","ITAPEVI",4,10
2016,"35","ITAPIRA",2,3
2016,"35","ITAPOLIS",1,3
2016,"35","ITAPORANGA",1,2
2016,"35","ITAQUAQUECETUBA",4,12
2016,"35","ITATIBA",2,4
2016,"35","ITU",2,4
2016,"35","ITUPEVA",1,2
2016,"35","ITUVERAVA",3,3
2016,"35","JABOTICABAL",2,5
2016,"35","JACAREI",2,8
2016,"35","JACI",1,1
2016,"35","JANDIRA",1,1
2016,"35","JARINU",1,3
2016,"35","JAU",2,5
2016,"35","JUNQUEIROPOLIS",1,1
2016,"35","JUQUITIBA",1,1
2016,"35","LAGOINHA",1,1
2016,"35","LEME",4,4
2016,"35","LIMEIRA",3,14
2016,"35","LINS",1,3
2016,"35","LORENA",1,2
2016,"35","MAIRIPORA",3,5
2016,"35","MARILIA",6,9
2016,"35","MARTINOPOLIS",1,1
2016,"35","MATAO",1,3
2016,"35","MAUA",3,11
2016,"35","MIGUELOPOLIS",2,3
2016,"35","MIRACATU",1,1
2016,"35","MIRANDOPOLIS",2,4
2016,"35","MOCOCA",2,2
2016,"35","MOGI DAS CRUZES",4,15
2016,"35","MOGI GUACU",3,4
2016,"35","MOGI MIRIM",3,4
2016,"35","MONGAGUA",2,4
2016,"35","MONTE ALTO",1,1
2016,"35","MORRO AGUDO",3,5
2016,"35","NATIVIDADE DA SERRA",1,1
2016,"35","NAZARE PAULISTA",1,3
2016,"35","NOVA GRANADA",1,1
2016,"35","NOVA ODESSA",1,1
2016,"35","NOVO HORIZONTE",2,2
2016,"35","ORLANDIA",1,1
2016,"35","OSASCO",8,19
2016,"35","OSVALDO CRUZ",2,3
2016,"35","OURINHOS",1,6
2016,"35","PARAGUACU PAULISTA",1,3
2016,"35","PAULINIA",1,4
2016,"35","PEDREGULHO",1,1
2016,"35","PENAPOLIS",2,3
2016,"35","PERUIBE",2,6
2016,"35","PIEDADE",1,2
2016,"35","PILAR DO SUL",2,2
2016,"35","PINDAMONHANGABA",2,7
2016,"35","PIQUEROBI",1,1
2016,"35","PIRACICABA",3,10
2016,"35","PIRAJUI",1,1
2016,"35","PIRASSUNUNGA",1,2
2016,"35","PITANGUEIRAS",2,5
2016,"35","POA",1,2
2016,"35","PONTAL",1,3
2016,"35","POPULINA",1,1
2016,"35","PRADOPOLIS",1,2
2016,"35","PRAIA GRANDE",1,7
2016,"35","PRESIDENTE PRUDENTE",1,14
2016,"35","PRESIDENTE VENCESLAU",1,3
2016,"35","REGENTE FEIJO",3,3
2016,"35","RIBEIRAO GRANDE",1,1
2016,"35","RIBEIRAO PRETO",5,25
2016,"35","RIO CLARO",1,6
2016,"35","SABINO",1,1
2016,"35","SALTO",1,7
2016,"35","SANTA ADELIA",1,1
2016,"35","SANTA BARBARA DOESTE",2,6
2016,"35","SANTA CRUZ DO RIO PARDO",1,1
2016,"35","SANTA ISABEL",1,6
2016,"35","SANTA ROSA DE VITERBO",1,1
2016,"35","SANTANA DE PARNAIBA",2,4
2016,"35","SANTO ANDRE",5,19
2016,"35","SANTO ANTONIO DE POSSE",1,1
2016,"35","SAO BERNARDO DO CAMPO",4,15
2016,"35","SAO CAETANO DO SUL",2,4
2016,"35","SAO CARLOS",6,14
2016,"35","SAO JOAO DA BOA VISTA",2,4
2016,"35","SAO JOSE DO RIO PARDO",1,1
2016,"35","SAO JOSE DO RIO PRETO",8,21
2016,"35","SAO JOSE DOS CAMPOS",6,19
2016,"35","SAO PAULO",30,144
2016,"35","SAO ROQUE",1,4
2016,"35","SAO VICENTE",6,15
2016,"35","SARAPUI",1,2
2016,"35","SERRA NEGRA",1,1
2016,"35","SERRANA",1,2
2016,"35","SERTAOZINHO",2,5
2016,"35","SOCORRO",2,2
2016,"35","SOROCABA",7,26
2016,"35","SUD MENNUCCI",1,2
2016,"35","SUMARE",5,7
2016,"35","SUZANO",7,11
2016,"35","TABAPUA",1,2
2016,"35","TABATINGA",2,2
2016,"35","TABOAO DA SERRA",3,6
2016,"35","TAIACU",1,1
2016,"35","TAMBAU",1,1
2016,"35","TAUBATE",3,9
2016,"35","TEODORO SAMPAIO",1,1
2016,"35","TIETE",1,1
2016,"35","TUPA",3,5
2016,"35","TUPI PAULISTA",1,2
2016,"35","UBATUBA",1,5
2016,"35","URUPES",1,1
2016,"35","VARGEM GRANDE PAULISTA",1,1
2016,"35","VARZEA PAULISTA",1,4
2016,"35","VERA CRUZ",1,2
2016,"35","VOTORANTIM",2,2
2016,"35","VOTUPORANGA",3,5
2016,"35","ZACARIAS",1,1
2016,"41","AGUDOS DO SUL",1,1
2016,"41","ALMIRANTE TAMANDARE",1,10
2016,"41","ALTO PIQUIRI",1,1
2016,"41","ALTONIA",2,3
2016,"41","APUCARANA",2,7
2016,"41","ARAPONGAS",1,7
2016,"41","ARAUCARIA",2,8
2016,"41","BITURUNA",1,1
2016,"41","BOCAIUVA DO SUL",1,2
2016,"41","CAMPINA GRANDE DO SUL",1,6
2016,"41","CAMPO LARGO",1,5
2016,"41","CAMPO MOURAO",2,7
2016,"41","CANDOI",1,1
2016,"41","CANTAGALO",2,4
2016,"41","CAPITAO LEONIDAS MARQUES",1,1
2016,"41","CARAMBEI",1,2
2016,"41","CARLOPOLIS",2,3
2016,"41","CASCAVEL",14,26
2016,"41","COLOMBO",6,13
2016,"41","CRUZEIRO DO OESTE",1,6
2016,"41","CURITIBA",26,87
2016,"41","DOIS VIZINHOS",1,2
2016,"41","DOURADINA",1,1
2016,"41","ESPERANCA NOVA",1,1
2016,"41","ESPIGAO ALTO DO IGUACU",2,2
2016,"41","FAXINAL",1,1
2016,"41","FAZENDA RIO GRANDE",6,10
2016,"41","FLORESTOPOLIS",1,1
2016,"41","FORMOSA DO OESTE",1,1
2016,"41","FOZ DO IGUACU",9,26
2016,"41","GOIOXIM",1,2
2016,"41","GUAIRA",1,3
2016,"41","GUARANIACU",1,1
2016,"41","GUARAPUAVA",3,9
2016,"41","IMBAU",1,2
2016,"41","IRATI",1,3
2016,"41","IRETAMA",2,2
2016,"41","ITAMBARACA",1,1
2016,"41","ITAPERUCU",1,1
2016,"41","JAGUARIAIVA",1,3
2016,"41","JANIOPOLIS",1,1
2016,"41","JURANDA",1,1
2016,"41","LARANJEIRAS DO SUL",2,2
2016,"41","LINDOESTE",1,2
2016,"41","LONDRINA",4,27
2016,"41","MANDAGUACU",1,1
2016,"41","MANGUEIRINHA",1,2
2016,"41","MANOEL RIBAS",1,1
2016,"41","MARIALVA",1,1
2016,"41","MARINGA",1,7
2016,"41","MARIPA",1,1
2016,"41","MARUMBI",1,1
2016,"41","MATINHOS",3,7
2016,"41","MEDIANEIRA",1,1
2016,"41","MISSAL",1,1
2016,"41","MOREIRA SALES",1,2
2016,"41","NOVA AURORA",1,1
2016,"41","ORTIGUEIRA",2,3
2016,"41","PALMAS",1,2
2016,"41","PALOTINA",2,2
2016,"41","PARANAGUA",11,20
2016,"41","PARANAVAI",3,6
2016,"41","PATO BRANCO",1,5
2016,"41","PEROBAL",1,1
2016,"41","PEROLA",2,2
2016,"41","PINHAIS",3,10
2016,"41","PINHAO",1,4
2016,"41","PIRAQUARA",4,16
2016,"41","PITANGA",1,1
2016,"41","PLANALTINA DO PARANA",1,2
2016,"41","PLANALTO",1,1
2016,"41","PONTA GROSSA",6,18
2016,"41","PONTAL DO PARANA",2,5
2016,"41","PRUDENTOPOLIS",2,6
2016,"41","QUATIGUA",1,1
2016,"41","RESERVA",3,3
2016,"41","RIO BONITO DO IGUACU",3,5
2016,"41","RIO BRANCO DO SUL",1,3
2016,"41","RONDON",1,1
2016,"41","SALTO DO LONTRA",1,1
2016,"41","SANTA HELENA",1,2
2016,"41","SANTO ANTONIO DA PLATINA",1,1
2016,"41","SAO CARLOS DO IVAI",1,1
2016,"41","SAO JERONIMO DA SERRA",2,3
2016,"41","SAO JOAO DO IVAI",2,2
2016,"41","SAO JOSE DOS PINHAIS",4,26
2016,"41","SAO MATEUS DO SUL",1,2
2016,"41","SAO MIGUEL DO IGUACU",1,3
2016,"41","SAO PEDRO DO IVAI",2,3
2016,"41","SAO SEBASTIAO DA AMOREIRA",2,2
2016,"41","SARANDI",6,10
2016,"41","TERRA ROXA",1,2
2016,"41","TIJUCAS DO SUL",1,1
2016,"41","TOLEDO",2,7
2016,"41","TUNAS DO PARANA",1,1
2016,"41","UMUARAMA",1,6
2016,"41","VERA CRUZ DO OESTE",1,2
2016,"42","AGUAS FRIAS",1,1
2016,"42","ARARANGUA",3,9
2016,"42","BALNEARIO ARROIO DO SILVA",1,3
2016,"42","BALNEARIO CAMBORIU",4,12
2016,"42","BARRA BONITA",1,2
2016,"42","BARRA VELHA",1,2
2016,"42","BIGUACU",2,4
2016,"42","BLUMENAU",5,12
2016,"42","BRACO DO NORTE",1,1
2016,"42","BRUSQUE",1,4
2016,"42","CACADOR",3,7
2016,"42","CAMBORIU",3,6
2016,"42","CAMPO BELO DO SUL",1,1
2016,"42","CAMPOS NOVOS",1,2
2016,"42","CANELINHA",1,2
2016,"42","CANOINHAS",1,1
2016,"42","CHAPECO",7,12
2016,"42","CORREIA PINTO",1,2
2016,"42","CRICIUMA",3,8
2016,"42","CUNHA PORA",1,2
2016,"42","DIONISIO CERQUEIRA",2,2
2016,"42","FLORIANOPOLIS",5,30
2016,"42","FORQUILHINHA",3,5
2016,"42","GAROPABA",1,2
2016,"42","GARUVA",1,2
2016,"42","IBIRAMA",1,1
2016,"42","ICARA",2,2
2016,"42","ITAJAI",2,12
2016,"42","ITAPEMA",1,4
2016,"42","ITAPIRANGA",1,3
2016,"42","ITAPOA",3,6
2016,"42","ITUPORANGA",1,1
2016,"42","JARAGUA DO SUL",5,5
2016,"42","JOINVILLE",9,25
2016,"42","LAGES",4,4
2016,"42","NAVEGANTES",2,4
2016,"42","NOVA TRENTO",1,1
2016,"42","NOVA VENEZA",1,1
2016,"42","OTACILIO COSTA",1,2
2016,"42","PALHOCA",2,8
2016,"42","PENHA",1,2
2016,"42","SAO BENTO DO SUL",1,1
2016,"42","SAO JOAO BATISTA",1,1
2016,"42","SAO JOSE",2,10
2016,"42","SAO JOSE DO CEDRO",1,1
2016,"42","TIJUCAS",4,7
2016,"42","TIMBO GRANDE",1,1
2016,"42","TUBARAO",3,7
2016,"42","TURVO",1,1
2016,"42","XANXERE",4,9
2016,"43","AGUDO",1,1
2016,"43","ALEGRETE",3,7
2016,"43","ALVORADA",5,27
2016,"43","AMARAL FERRADOR",1,1
2016,"43","ARARICA",1,1
2016,"43","ARROIO DO SAL",1,2
2016,"43","ARROIO DO TIGRE",2,2
2016,"43","BAGE",1,2
2016,"43","BALNEARIO PINHAL",1,3
2016,"43","BENTO GONCALVES",3,15
2016,"43","BOM JESUS",1,2
2016,"43","BOQUEIRAO DO LEAO",1,1
2016,"43","BUTIA",3,5
2016,"43","CACAPAVA DO SUL",4,4
2016,"43","CACHOEIRA DO SUL",1,1
2016,"43","CACHOEIRINHA",4,10
2016,"43","CACIQUE DOBLE",1,1
2016,"43","CAMAQUA",1,2
2016,"43","CAMPO BOM",1,3
2016,"43","CANDIOTA",1,1
2016,"43","CANELA",2,4
2016,"43","CANGUCU",2,2
2016,"43","CANOAS",3,19
2016,"43","CAPELA DE SANTANA",3,7
2016,"43","CATUIPE",1,2
2016,"43","CAXIAS DO SUL",13,44
2016,"43","CERRO GRANDE DO SUL",1,1
2016,"43","CHARQUEADAS",1,1
2016,"43","CONSTANTINA",1,1
2016,"43","CRUZ ALTA",2,3
2016,"43","CRUZEIRO DO SUL",2,2
2016,"43","DEZESSEIS DE NOVEMBRO",1,1
2016,"43","DOM FELICIANO",1,1
